time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop,PHS_frp_ads
1981-12-23,0.0355641041114646,0,0.633690788779528,125,12.5,5.98689610914852,1.49672402728713,1.49672402728713,5.98689610914852,0.0536847220535474,0.261144325921493,0.595081495305424,0.909910543280465
1981-12-24,0.0355641041114646,0,0.633690788779528,125,12.5,3.12030172568483,0.780075431421208,0.780075431421208,3.12030172568483,0.0195536068466926,0.0951166977118777,0.21674676063961,0.33141706519818
1981-12-25,0.0355035549731819,0,0.633690788779528,125,12.5,6.5237317473412,1.6309329368353,1.6309329368353,6.5237317473412,0.0220830684421565,0.107421027845744,0.244785199341871,0.374289295629771
1981-12-26,0.0355035549731819,0,0.633690788779528,125,12.5,56.973818474378,14.2434546185945,14.2434546185945,56.973818474378,0.0158250191747646,0.0769793305619904,0.175416314242306,0.268220663979061
1981-12-27,0.0355035549731819,0,0.633690788779528,125,12.5,58.417580133796,14.604395033449,14.604395033449,58.417580133796,0.0556277812516367,0.270596156257961,0.616619812518142,0.94284375002774
1981-12-28,0.0355035549731819,0,0.633690788779528,125,12.5,31.8791265281622,7.96978163204054,7.96978163204054,31.8791265281622,0.0193528636660813,0.0941402012231413,0.214521573518935,0.328014638408158
1981-12-29,0.0355035549731819,0,0.633690788779528,125,12.5,24.2902017190154,6.07255042975384,6.07255042975384,24.2902017190154,0.0253158269231082,0.123146480117492,0.28061950521547,0.429081812256071
1981-12-30,0.0355035549731819,0,0.633690788779528,125,12.5,7.70283844292232,1.92570961073058,1.92570961073058,7.70283844292232,0.032975082954856,0.160404217085486,0.365520411058913,0.558899711099255
1981-12-31,0.0355035549731819,0,0.633690788779528,125,12.5,93.5202685294816,23.3800671323704,23.3800671323704,93.5202685294816,0.0480406995887681,0.233689504779262,0.53251894120431,0.81424914557234
1982-01-01,0.0355035549731819,0,0.633690788779528,125,12.5,20.1787386311972,5.04468465779929,5.04468465779929,20.1787386311972,0.0268020953100712,0.130376294135431,0.297094412420112,0.454272801865614
1982-01-02,0.0355035549731819,0,0.633690788779528,125,12.5,45.399155838574,11.3497889596435,11.3497889596435,45.399155838574,0.0109089279296394,0.0530654629797711,0.120922692643799,0.184897083553209
1982-01-03,0.0355035549731819,0,0.633690788779528,125,12.5,21.1071124000584,5.27677810001461,5.27677810001461,21.1071124000584,0.00983524378687606,0.0478426265564988,0.109021176891813,0.166699047235187
1982-01-04,0.036735093681076,0,0.633690788779528,125,12.5,26.8164862538436,6.70412156346089,6.70412156346089,26.8164862538436,0.0442223027304417,0.215115269214183,0.490192982808626,0.74953055475325
1982-01-05,0.0368190099661713,0,0.633690788779528,125,12.5,56.9530405953112,14.2382601488278,14.2382601488278,56.9530405953112,0.0279988995336599,0.136198036714583,0.310360682966332,0.474557619214575
1982-01-06,0.0355874712582773,0,0.633690788779528,125,12.5,12.9545212384266,3.23863030960665,3.23863030960665,12.9545212384266,0.0193509066623212,0.0941306815607829,0.214499880629798,0.327981468852902
1982-01-07,0.0355035549731819,0,0.633690788779528,125,12.5,21.714980464745,5.42874511618624,5.42874511618624,21.714980464745,0.0441706086156546,0.214863808011744,0.489619966688782,0.74865438331618
1982-01-08,0.0355035549731819,0,0.633690788779528,125,12.5,15.4754517159831,3.86886292899577,3.86886292899577,15.4754517159831,0.00441424443378167,0.0214726805507685,0.0489307772829359,0.074817702267486
1982-01-09,0.0355035549731819,0,0.633690788779528,125,12.5,21.9758725381419,5.49396813453548,5.49396813453548,21.9758725381419,0.0194097515941748,0.09441692724624,0.215152161738819,0.328978840579233
1982-01-10,0.0355035549731819,0,0.633690788779528,125,12.5,13.0661580983407,3.26653952458518,3.26653952458518,13.0661580983407,0.0312331113688356,0.151930558692471,0.346211098902008,0.529374768963315
1982-01-11,0.0355035549731819,0,0.633690788779528,125,12.5,54.1219984168988,13.5304996042247,13.5304996042247,54.1219984168988,0.0292967324820909,0.142511224107798,0.32474683124216,0.496554787832048
1982-01-12,0.0355035549731819,0,0.633690788779528,125,12.5,52.2837790644168,13.0709447661042,13.0709447661042,52.2837790644168,0.0268454846031513,0.130587357306855,0.297575371702728,0.455008213612734
1982-01-13,0.0355035549731819,0,0.633690788779528,125,12.5,7.63016304566972,1.90754076141743,1.90754076141743,7.63016304566972,0.0490254097780825,0.238479535700164,0.543434203302813,0.83093914878106
1982-01-14,0.0355035549731819,0,0.633690788779528,125,12.5,34.0902024961476,8.5225506240369,8.5225506240369,34.0902024961476,0.0294059504598887,0.143042504779459,0.325957484758767,0.498405939998114
1982-01-15,0.0355035549731819,0,0.633690788779528,125,12.5,12.434454465637,3.10861361640925,3.10861361640925,12.434454465637,0.0418416046060309,0.203534585117472,0.463803549361767,0.70917973908527
1982-01-16,0.035199664262392,0,0.633690788779528,125,12.5,29.2111347674371,7.30278369185928,7.30278369185928,29.2111347674371,0.0203540520294906,0.099010388685827,0.225619491987912,0.34498393270323
1982-01-17,0.035199664262392,0,0.633690788779528,125,12.5,18.1896613168472,4.5474153292118,4.5474153292118,18.1896613168472,0.047559824723093,0.231350333822503,0.527188565574624,0.80609872412022
1982-01-18,0.035199664262392,0,0.633690788779528,125,12.5,69.435363810076,17.358840952519,17.358840952519,69.435363810076,0.00582588901396142,0.0283394940170666,0.0645784985615385,0.0987438815925665
1982-01-19,0.035199664262392,0,0.633690788779528,125,12.5,14.9822072311247,3.74555180778117,3.74555180778117,14.9822072311247,0.0312755465940312,0.152136980889609,0.346681482584685,0.530094010068325
1982-01-20,0.035199664262392,0,0.633690788779528,125,12.5,20.2151535352405,5.05378838381012,5.05378838381012,20.2151535352405,0.0188495598043435,0.0916919265058741,0.20894257817018,0.319484064480398
1982-01-21,0.035199664262392,0,0.633690788779528,125,12.5,5.84041550113628,1.46010387528407,1.46010387528407,5.84041550113628,0.0367821397531806,0.178923289985811,0.407720667772544,0.623426097511535
1982-01-22,0.035199664262392,0,0.633690788779528,125,12.5,26.389801122143,6.59745028053574,6.59745028053574,26.389801122143,0.00228418243122093,0.0111111925044137,0.0253195815257371,0.0387149564613717
1982-01-23,0.035199664262392,0,0.633690788779528,125,12.5,7.44829804500116,1.86207451125029,1.86207451125029,7.44829804500116,0.0396765328037839,0.193002795164169,0.439804278875842,0.672483606843795
1982-01-24,0.035199664262392,0,0.633690788779528,125,12.5,31.7533290010152,7.93833225025381,7.93833225025381,31.7533290010152,0.0021917981297317,0.0106617976819152,0.0242955250312633,0.0371491208429102
1982-01-25,0.035199664262392,0,0.633690788779528,125,12.5,5.18456189527136,1.29614047381784,1.29614047381784,5.18456189527136,0.0260105001912587,0.126525653472733,0.288319781781071,0.440855935445062
1982-01-26,0.035199664262392,0,0.633690788779528,125,12.5,37.2585763591627,9.31464408979068,9.31464408979068,37.2585763591627,0.0163204582770229,0.079389347889925,0.180908130731746,0.276617936898694
1982-01-27,0.035199664262392,0,0.633690788779528,125,12.5,65.9859457522392,16.4964864380598,16.4964864380598,65.9859457522392,0.042140938803653,0.20499066841777,0.467121592840492,0.714253200061915
